Point,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
862,0.229902472,4999.770098,11.60879872,1.078997991,14.18466516,2.420721821,0.052855147,1.66724634,-1.958142017,13.65403172,-0.641638057,1000.229902,6.24885E+14,0.517537138,14.6266861,-3.876309558,19.27888827,9.811171755,15.8369444,1.528986858
863,-0.276014717,5000.276015,16.32846941,-0.819529403,21.19716046,3.249630665,0.076184124,-2.543862854,-0.125831186,18.36198565,-2.778729711,999.7239853,6.25138E+14,-0.315210988,13.67313114,-0.791349124,15.2058006,16.21514697,10.77807746,-0.23803831
864,6.90385978,4993.09614,13.9098281,0.854082002,15.61283253,0.581409008,47.66327986,1.871383643,0.188313121,21.2731986,0.855881832,1006.90386,6.21555E+14,1.032319828,12.86982905,0.244250234,18.21686016,16.89042474,8.645816911,0.458166402
865,-1.141958542,5001.141959,12.33365761,-0.264459208,13.02658934,3.157927421,1.304069311,2.312732599,0.704919328,15.98064847,-1.281674205,998.8580415,6.25571E+14,1.920094497,15.12466262,0.582834267,11.44496851,19.38145426,20.18485929,0.03228372
866,-3.385083602,5003.385084,20.29995664,0.862812015,11.67826585,0.976919563,11.458791,1.763495789,0.945231841,12.47301014,-3.595782224,996.6149164,6.26694E+14,2.105900384,15.4584094,1.67196049,18.83205454,18.17961741,5.898249434,-1.644146652
867,5.503123582,4994.496876,14.26775132,-2.991830627,15.97567472,2.933352845,30.28436916,2.926125439,-1.20546808,20.20566568,-1.842838257,1005.503124,6.22253E+14,-1.944661809,12.38361588,-3.27994435,14.01338321,7.361475629,4.894375845,-1.640891497
868,0.199667891,4999.800332,19.43493864,-1.037306966,16.4578215,0.403628559,0.039867267,-0.735740224,3.131783573,19.14409409,1.52717049,1000.199668,6.249E+14,-0.211348484,13.36434326,-1.030549384,18.55947653,17.3270508,8.359680746,3.224258526
869,0.436796495,4999.563204,13.26035472,1.18734013,19.03416394,2.136763811,0.190791178,2.089749858,-1.447284321,18.39185203,2.009071111,1000.436796,6.24782E+14,-1.145342268,17.28599983,-2.307660259,12.4030809,3.245674201,3.53841403,1.586201413
870,0.535635184,4999.464365,17.26552778,1.856095986,14.22768971,1.250520536,0.286905051,2.286132243,-1.46266049,20.67189437,-3.448356731,1000.535635,6.24732E+14,-1.828780472,18.83573071,-3.154451358,14.48108805,17.4058421,2.056400312,1.872888274
871,-4.695222409,5004.695222,11.87685711,1.98137931,18.8542083,1.258161645,22.04511347,-0.159304346,-1.642127163,14.56900418,-2.783567397,995.3047776,6.27351E+14,0.143053265,11.45114772,-0.489643218,17.64360188,11.47387317,16.11350734,-0.68416035
872,2.793646679,4997.206353,15.14009298,-3.549568694,12.58688026,2.602885867,7.804461764,0.197733599,3.234545631,16.61872913,-3.220625377,1002.793647,6.23604E+14,-1.352099629,17.3989995,-0.662550782,17.51089628,1.774008737,11.95599778,2.685322615
873,1.861658473,4998.138342,18.99617292,-0.278624297,15.7267228,1.97935948,3.46577227,-2.018438086,2.044044589,20.20961024,-1.816816194,1001.861658,6.2407E+14,2.206912879,21.18949729,-1.262243608,18.97606616,19.12700693,21.14982936,-1.355647783
874,1.427342609,4998.572657,18.9735859,1.984576357,20.39118845,1.14550299,2.037306923,1.317430325,-0.49212616,15.34457784,0.961476841,1001.427343,6.24287E+14,1.239255467,17.13724485,-3.847109055,15.27383983,11.4277037,7.629430675,-0.72581239
875,0.428987249,4999.571013,13.47749833,0.109837085,19.25265034,1.151039462,0.18403006,2.266149639,-2.179393217,12.50398913,-1.425109205,1000.428987,6.24786E+14,0.768759616,21.0522133,1.824104221,18.12567344,17.26450187,7.693747322,2.050700462
876,5.571366792,4994.428633,14.69785417,-3.539494662,20.54235551,1.634053133,31.04012793,0.242436566,-1.67808449,17.21683618,-0.147993755,1005.571367,6.22219E+14,-0.503784973,20.99763031,1.591011889,17.13337466,3.162266089,12.99201493,1.092103695
877,2.234087673,4997.765912,11.53406407,-1.915378396,17.44547569,0.968455285,4.991147732,0.270165438,1.077617462,16.26368536,-0.745935169,1002.234088,6.23884E+14,-0.776101303,13.88900101,-3.143680444,19.22423139,1.532533672,18.75041046,-2.141237895
878,7.352988031,4992.647012,18.04899236,-1.613325522,12.47319121,1.250664008,54.06643298,-1.367114347,-0.481039417,15.40651445,0.645536105,1007.352988,6.21332E+14,-0.840578281,18.83739472,1.151609049,14.62718108,5.215528183,21.11593053,0.831099095
879,5.697932775,4994.302067,20.46818423,0.66787466,14.1921074,0.69997099,32.46643791,-2.425443238,2.722425651,17.9474572,-2.753169322,1005.697933,6.22156E+14,1.59244943,19.02576953,-2.591490707,18.71695594,20.50346625,18.42247659,1.091490194
880,-6.055564275,5006.055564,14.26721137,-0.866295458,18.70873921,2.766928879,36.66985869,-0.388173641,-0.46343975,12.26930424,1.932831824,993.9444357,6.28033E+14,2.658061837,16.65588553,-3.461000767,11.73297274,11.83981615,15.45797263,1.000604832
881,-3.78993434,5003.789934,11.73963348,0.517445339,13.03980401,0.557090293,14.3636023,1.126517626,-0.717189158,20.37007913,-2.849258642,996.2100657,6.26897E+14,-2.31133939,15.06597425,-0.045991239,19.63502627,8.098375327,5.483436305,-1.440113236
882,1.0465387,4998.953461,15.64077956,-0.351682875,19.77744653,0.783617354,1.09524325,1.971780877,2.059346477,18.35866941,0.89092451,1001.046539,6.24477E+14,2.355016121,14.02608386,1.918536258,17.17779283,7.598767706,12.15378969,-0.604372584
883,0.51915173,4999.480848,20.73863191,2.081881198,11.74001901,2.52697025,0.269518519,0.602662708,1.298665646,17.39114038,-2.216184709,1000.519152,6.2474E+14,-0.107624623,18.79061818,-0.043891696,16.29031433,15.03392121,11.59161089,0.545956185
884,1.71665581,4998.283344,18.08123406,-0.55949243,16.03337905,2.483363308,2.946907172,-1.42173358,3.309951402,20.3003944,-1.320172137,1001.716656,6.24142E+14,0.705993784,21.13700009,-3.114542216,19.05296099,3.046544665,11.15097835,-1.259026051
885,7.373004706,4992.626995,16.40602978,1.784389743,20.54609687,3.129395736,54.36119839,2.346575117,0.697476324,15.13148613,-3.592994548,1007.373005,6.21322E+14,-1.598065462,14.02325442,-2.360185464,12.93452731,19.85604789,15.08305536,-0.02909192
886,-2.37192206,5002.371922,19.05855324,-3.649820909,15.9895204,0.772711235,5.626014257,0.947768038,2.301348501,12.26232757,0.861592284,997.6280779,6.26187E+14,-1.477085839,17.84621107,-3.294532606,18.06197473,14.24493086,11.15175895,-0.857155361
887,4.958539493,4995.041461,15.65421612,-2.087706569,16.06509406,2.578863162,24.58711391,-1.728483778,2.026603675,16.06277208,-0.739097811,1004.958539,6.22524E+14,1.545212891,16.20457576,-1.849117405,19.1949781,16.36085746,3.081611253,2.495762722
888,-6.041182493,5006.041182,17.87028866,-3.296886183,20.9447166,3.323778349,36.49588592,2.481259027,-1.222730464,19.40629414,-3.061381186,993.9588175,6.28026E+14,2.956743282,12.25671825,2.080055571,19.42068633,5.872490735,3.918137871,0.651842276
889,-2.845744896,5002.845745,14.99844235,-3.037312576,14.07513708,0.559534092,8.098264013,0.181591201,-0.604058382,14.83229096,-3.168091504,997.1542551,6.26424E+14,2.581322987,14.96911028,1.096086907,16.45282913,13.91584774,16.14614257,2.2980387
890,0.998170305,4999.00183,20.74069012,1.002314372,12.28013077,3.480347829,0.996343957,1.403161381,0.351686201,19.84062532,-1.730947794,1000.99817,6.24501E+14,-2.249404392,16.07972996,-1.624231759,12.79097978,6.48737376,21.46841027,-0.142452159
891,5.58814718,4994.411853,16.14682076,-0.554618977,15.76355838,1.760982118,31.2273889,0.627885679,0.058461392,13.39285948,0.795948795,1005.588147,6.22211E+14,-1.16341677,19.22355507,1.143146812,19.05260535,15.10634093,8.876485463,0.716243991
892,-0.554545343,5000.554545,21.29375376,0.060078791,12.89062541,1.273833679,0.307520537,3.130133713,-1.851873251,17.58252085,-3.281930149,999.4454547,6.25277E+14,-1.232408403,19.10455682,-1.994012122,15.44953286,20.64793626,19.69136331,-2.215782768
893,2.486416905,4997.513583,14.48421435,-2.210073397,20.89400003,0.926017099,6.182269026,-0.386584896,3.331163404,20.02783572,-2.335887424,1002.486417,6.23758E+14,-0.447780158,19.34244817,-2.822983125,12.93650086,5.685640813,4.244483359,1.581678399
894,1.023948194,4998.976052,15.13634198,-2.965022063,13.72032371,3.314844741,1.048469905,0.003226315,2.818340725,11.66690731,-3.530273585,1001.023948,6.24488E+14,2.666551289,16.27684985,-3.430149184,13.244047,9.145987195,16.0956428,1.386391945
895,3.785151849,4996.214848,17.73681144,-3.760341578,17.77292047,3.079601722,14.32737452,-2.019597996,-2.205909302,11.83846817,-2.436681407,1003.785152,6.2311E+14,-2.302750696,16.27508735,-1.272949976,21.57568917,4.446496556,2.052108591,-2.222893695
896,-2.227606814,5002.227607,19.89084416,-1.750616596,17.04985272,2.187456266,4.962232116,1.624572521,1.696464618,15.4779569,-3.437025774,997.7723932,6.26115E+14,3.166617207,20.01079132,-0.106672068,16.00070925,13.36933922,11.85528243,-0.205865429
897,-5.599405767,5005.599406,17.92454236,-1.055858551,15.00692519,1.630302915,31.35334494,-0.470703053,0.876121103,15.6455784,-3.555547708,994.4005942,6.27804E+14,-1.69246258,13.79983146,-2.773419412,12.4715571,6.039148251,6.496092888,0.04988361
898,5.193775326,4994.806225,11.83324682,0.818873869,21.4462225,2.185966052,26.97530214,1.47768929,2.146373815,16.53868894,0.797174798,1005.193775,6.22407E+14,2.092235492,16.83716346,-2.371046225,17.77242144,13.59886038,11.86125058,0.407974387
899,5.468375731,4994.531624,21.16449466,0.050276934,14.74536596,2.435972859,29.90313313,-0.281897422,0.809541553,17.60429362,-3.165056964,1005.468376,6.2227E+14,-0.18695656,19.80235385,-3.528783762,15.5909996,4.495790053,1.823957558,1.01024382
900,-5.982966887,5005.982967,15.65485941,1.312189592,17.50441806,3.188710576,35.79589277,-0.506008864,0.025319976,14.5659428,-2.905751124,994.0170331,6.27997E+14,2.079124533,17.78364731,-1.24881071,20.11552364,14.54772746,12.370086,-1.983496507
901,-0.432489547,5000.43249,13.69842116,-0.455802694,16.1746502,1.124225954,0.187047208,1.45876412,-0.06381109,12.82018522,-0.7615725,999.5675105,6.25216E+14,3.493679012,12.37373495,1.213298947,11.74342826,1.938470984,7.499578681,1.178285618
902,2.559480674,4997.440519,20.14439201,1.07090986,19.02146224,1.165001624,6.550941323,1.973018822,1.878507381,11.98588478,-2.723723868,1002.559481,6.23721E+14,2.371060389,15.67430431,1.068414157,12.57928001,3.952963281,19.90937261,-0.366292324
903,0.870360836,4999.129639,13.39335259,-1.585401236,14.73598263,2.92718839,0.757527984,-1.958636804,1.826198558,12.7967338,-3.410711674,1000.870361,6.24565E+14,-0.16372494,15.33225892,1.883745172,15.53462339,9.492339403,10.32732964,-1.866270887
904,6.838272013,4993.161728,12.84452212,-0.59162389,14.64525245,3.458293888,46.76196413,0.40778548,0.648360089,16.71204661,1.760061751,1006.838272,6.21588E+14,-0.469322164,12.45671427,-3.033760085,21.47995597,5.305530733,21.31987473,2.57508722
905,-0.959795865,5000.959796,19.08331824,-2.882472269,20.59357799,2.790614099,0.921208102,-0.280424812,-0.327488995,20.05423733,0.875387157,999.0402041,6.2548E+14,-1.738806664,18.91738644,1.014140655,16.75706018,19.5889048,5.916431093,1.517603119
906,-4.305664614,5004.305665,14.21046591,-1.028614549,18.25936921,1.598190057,18.53874777,-1.999676923,2.058555283,19.9962094,-3.643043321,995.6943354,6.27156E+14,0.948615568,15.85121562,-3.37837061,19.99813322,16.79194233,7.401287302,0.028394688
907,-5.528849648,5005.52885,13.90554966,-1.630142936,20.60843509,1.434943694,30.56817843,2.024042583,1.589474118,21.604231,-3.673888544,994.4711504,6.27769E+14,2.194056626,21.77646961,-3.570564623,17.68453844,8.276586158,11.64977052,-1.647256261
908,4.670320434,4995.32968,18.17842244,-2.710809018,21.56229733,0.892231727,21.81189295,0.307861101,-0.178042136,14.62565252,-2.975186122,1004.67032,6.22668E+14,-0.417286359,20.26143357,2.085475541,12.84664969,7.006974307,2.958739461,-0.28250213
909,-1.786748029,5001.786748,19.04957582,1.801038053,21.50463345,1.493720209,3.19246852,-1.112488861,2.256332989,21.02333392,-2.752693628,998.213252,6.25894E+14,2.235026198,21.80123279,0.344674396,20.90045278,8.22155868,6.05686592,-1.516223245
910,6.88725587,4993.112744,17.98891664,-2.554545021,20.70560054,2.249916246,47.43429341,1.787246148,-1.666768156,19.21242177,-0.445635699,1006.887256,6.21563E+14,0.177452497,17.26441908,0.346149266,18.77808656,14.35751744,14.09311805,3.290229817
911,0.837238727,4999.162761,19.88945204,0.078597299,14.31295615,3.690631635,0.700968686,0.608537654,3.31835603,20.8969414,1.784846382,1000.837239,6.24581E+14,-1.455138154,17.92724365,1.118019031,19.13026023,4.357219812,14.02786281,1.911053564
912,5.184340863,4994.815659,17.04092517,2.159202308,13.16721294,2.050196841,26.87739019,-1.715742818,0.43587345,15.54776728,-0.225764466,1005.184341,6.22412E+14,1.022353416,15.36256705,0.436366209,12.51276047,6.799852788,21.14967482,3.168189773
913,-1.344756087,5001.344756,12.81033343,-2.629866863,12.40482406,2.279627358,1.808368934,-1.768822243,-1.187025327,13.80823628,0.584668818,998.6552439,6.25673E+14,-1.504463935,13.6225183,-0.150981711,14.62734865,6.890376084,7.84881974,3.712977417
914,2.482132382,4997.517868,14.3822962,-1.145378381,16.71644276,3.659022407,6.160981159,-1.544835347,2.032469063,13.4453941,0.278908444,1002.482132,6.2376E+14,0.791147305,21.8091098,-1.772010703,14.17905038,4.539307638,20.6871603,-1.757262383
915,-1.198470785,5001.198471,15.78957614,0.46229357,18.73033681,2.924413371,1.436332221,1.51421653,2.135924793,15.40268986,-1.691296564,998.8015292,6.25599E+14,1.50639122,14.64133638,2.332915495,16.23694637,15.52241534,5.420301084,1.622098258
916,-2.991582262,5002.991582,19.67992788,0.51130305,19.34112273,1.777826995,8.949564431,-0.525955611,-0.210484733,12.69265922,0.655957999,997.0084177,6.26497E+14,-0.728349886,19.37760334,-0.346799405,17.51114324,13.50001265,11.82176313,0.478985412
917,-3.005852864,5003.005853,20.39576579,2.099792875,17.94282627,2.878368174,9.035151439,-1.143322891,-0.655576857,20.24012609,1.585984737,996.9941471,6.26504E+14,2.985902126,12.68227468,-0.106425949,20.9963367,10.82925699,13.30369121,0.758305813
918,0.207965898,4999.792034,18.78655531,-2.096893814,17.56700914,2.837086521,0.043249815,0.179201522,-1.634733266,19.32009904,1.172859848,1000.207966,6.24896E+14,1.997023478,12.79804242,2.274438093,12.99047016,12.11792059,19.41232876,3.55217537
919,-3.304935469,5003.304935,13.8345592,-3.505765457,17.36230216,3.64458086,10.92259845,-1.82135171,0.940492985,21.33880948,-1.5562229,996.6950645,6.26654E+14,1.084368161,21.39401946,-1.484363478,20.21961601,12.8186949,11.38464293,2.169037548
920,0.693408478,4999.306592,15.63219302,0.183141459,18.7523398,3.616240437,0.480815317,2.04501974,-0.910109373,16.88084809,-2.270294229,1000.693408,6.24653E+14,2.483982882,16.25031348,-1.709926414,19.1083448,8.076660317,14.38219062,2.374259281
921,0.314930116,4999.68507,14.03794638,-3.010719101,13.70274143,3.807642429,0.099180978,2.375980276,2.392794918,17.33390229,-1.821267141,1000.31493,6.24843E+14,0.899640888,17.0388447,-1.944512416,14.79672826,9.459997599,12.34744398,0.30656764
922,3.840248091,4996.159752,17.65899861,2.132431118,18.43427691,2.231695482,14.7475054,-0.86216332,1.084892066,20.49603211,-1.636316768,1003.840248,6.23082E+14,3.761384337,16.15065688,-2.11668887,19.20905941,17.90374441,13.44121949,-1.865148171
923,-4.962017838,5004.962018,15.34921301,-0.721841615,18.08386912,1.783072344,24.62162102,2.80098577,0.291953397,19.90210532,1.731307663,995.0379822,6.27485E+14,-1.027657374,12.50410352,-0.800133042,14.3156279,13.98571141,16.20921129,-1.666361549
924,1.546320096,4998.45368,16.36182983,0.396930632,14.8339608,1.974456739,2.391105839,-0.43410032,2.296359335,15.77519319,2.368563996,1001.54632,6.24227E+14,0.477157114,18.20909985,-0.893014408,12.34138611,15.58957033,4.685765099,3.064380988
925,1.164336664,4998.835663,18.168958,-1.810419382,15.82731563,1.906924398,1.355679867,2.488061567,1.210473799,12.57649791,-0.775480156,1001.164337,6.24418E+14,-1.057459334,12.49468716,-1.993587795,21.18704528,13.44852999,4.801111785,-0.502932318
926,-1.42883822,5001.428838,12.17273168,-3.021310145,16.77569807,2.668211426,2.041578659,3.536961068,0.730368363,19.52509859,0.566909291,998.5711618,6.25715E+14,1.611979088,21.51377221,1.778420992,18.07521105,6.766530468,8.392690173,-0.163806868
927,-0.396457037,5000.396457,18.65642675,1.112587734,17.07551112,3.71526651,0.157178182,1.39670211,3.099255139,12.56893464,0.639933305,999.603543,6.25198E+14,-0.556913781,21.29642286,-0.245770742,20.77811053,16.11643113,16.51964161,-1.782946184
928,-5.000237393,5005.000237,12.94359902,2.284300595,19.65295998,0.954549964,25.00237398,1.546252927,-1.971948368,20.90427624,-3.077504517,994.9997626,6.27504E+14,-1.145082857,18.78770426,1.441293097,20.25578997,9.006369265,16.66821728,-0.524664728
929,-3.931310495,5003.93131,18.67094691,2.404881087,16.73226555,1.760608617,15.45520221,2.877466351,-1.006089581,21.3528384,2.438567824,996.0686895,6.26968E+14,-0.342678206,19.63397798,-3.101848478,14.26110215,12.69413598,14.61096373,-2.063249486
930,5.565449347,4994.434551,20.87614687,-0.028957281,19.42837614,2.348111387,30.97422644,1.832712365,-0.745707391,19.44539306,-3.110785459,1005.565449,6.22222E+14,2.049884394,16.27753328,-0.331635184,18.81924202,5.35661554,6.078017726,-1.757679537
931,0.276000148,4999.724,14.57413345,0.045520975,17.68828304,1.410227094,0.076176082,2.242950521,-0.377389198,18.40982814,-3.001712849,1000.276,6.24862E+14,0.57462477,14.64390935,-0.869725174,20.9847811,11.36659044,7.74501034,2.042304881
932,5.640032898,4994.359967,14.83209641,-3.422721144,20.28751345,3.654906244,31.80997109,-0.404348063,0.688331294,14.10884645,2.286335705,1005.640033,6.22185E+14,-0.660508708,19.74004476,1.369326097,12.49293057,16.16180143,20.38207255,2.182268074
933,4.415370583,4995.584629,14.66738455,-0.097286028,15.83629089,3.539558839,19.49549739,1.393246623,-1.435299358,14.09292382,-2.282159878,1004.415371,6.22795E+14,0.277437331,21.11093805,2.516442862,15.48970649,14.84643551,11.91431852,1.794562632
934,-1.237315648,5001.237316,21.35131991,-1.376532757,15.83813211,2.110100848,1.530950013,3.709613328,-1.094711998,19.61514148,1.812603911,998.7626844,6.25619E+14,0.356147724,16.89481332,-1.843133603,21.59818516,3.181194707,14.76778966,0.393434372
935,3.274264465,4996.725736,17.6098299,0.894105059,16.2013056,1.154745474,10.72080779,3.107183264,1.453799806,12.6314912,-1.101685675,1003.274264,6.23364E+14,1.319746847,16.20453584,2.245157157,21.51785177,16.29830324,20.94893799,-0.269144921
936,-6.013093583,5006.013094,14.19342031,-1.561477855,19.95544406,1.92168711,36.15729444,1.289400155,2.176995872,21.83256723,-0.23833425,993.9869064,6.28012E+14,-0.84097271,19.77636754,-2.348456643,20.81424143,3.601114512,7.071092964,-0.511061067
